Brand,Store Name,Address,City,State,Zipcode,Phone,Latitude,Longitude
McDonald's,McDonald's - Garden City,1613 Kansas Plz,Garden City,KS,67846-6234,(620) 275-1922,37.975564,-100.853303
McDonald's,McDonald's - Hayward,23989 Watkins St,Hayward,CA,94544-1028,(510) 881-5294,37.667244,-122.081131
McDonald's,McDonald's - Knox,1411 S Heaton St,Knox,IN,46534-2315,(574) 772-7199,41.283539,-86.621276
McDonald's,McDonald's - Beebe,2415 W Center St,Beebe,AR,72012,(501) 882-2323,35.068506,-91.911796
McDonald's,McDonald's - Georgetown,400 Connector Road,Georgetown,KY,40324-9729,(502) 868-0663,38.227479,-84.536083
McDonald's,McDonald's - Georgetown,4418 Williams Dr,Georgetown,TX,78628,(512) 863-9922,30.681897,-97.71675
McDonald's,McDonald's - Frankfort,7215 W Lincoln Hwy,Frankfort,IL,60423,(815) 469-0837,41.505579,-87.791791
McDonald's,McDonald's - Lima,2619 Elida Rd,Lima,OH,45801,(419) 991-3903,40.764857,-84.154494
McDonald's,McDonald's - Franklin Square,575 Franklin Ave,Franklin Square,NY,11010,(516) 354-4420,40.692504,-73.683627
McDonald's,McDonald's - Charlotte,8121 University City Blvd,Charlotte,NC,28213,(704) 596-0400,35.294535,-80.747959
McDonald's,McDonald's - Easton,S 3rd St & Riverside Dr,Easton,PA,18042,(610) 258-5752,40.687109,-75.209282
McDonald's,McDonald's - Lewiston,119 Thain Road,Lewiston,ID,83501,(208) 746-3032,46.390393,-116.989271
McDonald's,McDonald's - Bogart,3825 Atlanta Hwy,Bogart,GA,30622,(706) 613-0340,33.940245,-83.471697
McDonald's,McDonald's - Mount Pleasant,700 Wohlleber Drive,Mount Pleasant,IA,52641,(319) 385-4266,40.974659,-91.538638
McDonald's,McDonald's - Delta,290 E Main St,Delta,UT,84624,(435) 864-3345,39.352129,-112.568431
McDonald's,McDonald's - Richmond,2011 Chamberlayne Ave,Richmond,VA,23222,(804) 321-3405,37.562119,-77.442624
McDonald's,McDonald's - Orlando,2503 N John Young Pkwy,Orlando,FL,32804,(407) 299-4291,28.576735,-81.415653
McDonald's,McDonald's - Sunland,7950 Foothill Blvd,Sunland,CA,91040-2937,(818) 951-8316,34.259434,-118.306351
McDonald's,McDonald's - Chambersburg,2891 Philadelphia Ave,Chambersburg,PA,17201,(717) 263-2970,39.972258,-77.632735
McDonald's,McDonald's - East Point,834 Cleveland Ave,East Point,GA,30344,(404) 761-4885,33.680817,-84.416265
McDonald's,McDonald's - Montville,1951 Norwich New London Turnpike,Montville,CT,6382,(860) 848-1700,41.477939,-72.099179
McDonald's,McDonald's - Grove City,3370 Broadway,Grove City,OH,43123-1942,(614) 539-3790,39.89507,-83.081927
McDonald's,McDonald's - Mitchell,Sr 37 & Hwy 60,Mitchell,IN,47446-9665,(812) 849-6800,38.724724,-86.478688
McDonald's,McDonald's - St. Joseph,2820 Niles Ave,St. Joseph,MI,49085,(269) 281-7170,42.084627,-86.486133
McDonald's,McDonald's - Bardstown,103 Parkview Dr,Bardstown,KY,40004,(502) 348-4495,37.805831,-85.452042
McDonald's,McDonald's - Tulare,108 E Cross Ave,Tulare,CA,93274-2850,(559) 688-6169,36.213331,-119.348558
McDonald's,McDonald's - West Columbia,808 S Columbia Dr,West Columbia,TX,77486,(979) 345-3623,29.136772,-95.653151
McDonald's,McDonald's - Westley,4561 Howard Rd,Westley,CA,95387,(209) 894-3444,37.540737,-121.266509
McDonald's,McDonald's - San Marcos,1015 Hwy 80,San Marcos,TX,78666,(512) 392-1665,29.883509,-97.91227
McDonald's,McDonald's - Dyer,915 Joliet Road,Dyer,IN,46311,(219) 865-9480,41.49295,-87.505049
McDonald's,McDonald's - Sunrise,9220 W Commercial Blvd,Sunrise,FL,33351-4300,(954) 578-1180,26.193209,-80.273378
McDonald's,McDonald's - Whitehouse,603 Hwy 110,Whitehouse,TX,75791,(903) 839-1123,32.235506,-95.228503
McDonald's,McDonald's - Flushing,72-69 Kissena Blvd,Flushing,NY,11367,(718) 263-4295,40.727467,-73.812401
McDonald's,McDonald's - Addison,410 W North Ave,Addison,IL,60101-4912,(630) 495-5483,41.905646,-87.998325
McDonald's,McDonald's - Anchorage,2601 Tudor Rd,Anchorage,AK,99503-1133,(907) 562-2108,61.18132,-149.832403
McDonald's,McDonald's - Conway,1467 Highway 544,Conway,SC,29526,(843) 234-3096,33.778011,-79.020735
McDonald's,McDonald's - Orlando,1028 W Lee Rd,Orlando,FL,32810,(407) 647-1615,28.605507,-81.395156
McDonald's,McDonald's - Fayetteville,2066 Cedar Creek Rd,Fayetteville,NC,28301,(910) 485-7939,35.006179,-78.817448
McDonald's,McDonald's - Santa Monica,2809 N Lincoln Blvd,Santa Monica,CA,90405-4623,(310) 314-6270,34.005661,-118.474022
McDonald's,McDonald's - Poughkeepsie,733 Main St,Poughkeepsie,NY,12603,(845) 473-3323,41.697245,-73.90626
McDonald's,McDonald's - Lexington,1620 Leestown Rd,Lexington,KY,40510,(859) 252-2265,38.066943,-84.526651
McDonald's,McDonald's - Atlanta,2881 Clairmont Road,Atlanta,GA,30345,(404) 320-0020,33.841824,-84.313264
McDonald's,McDonald's - Phoenix,2845 W Thunderbird,Phoenix,AZ,85053,(602) 938-4388,33.610293,-112.120252
McDonald's,McDonald's - Bronx,101 E 170th St,Bronx,NY,10456,(718) 410-9150,40.839544,-73.915492
McDonald's,McDonald's - Bellaire,116 S Division,Bellaire,MI,49615,(231) 533-8846,44.973544,-85.199053
McDonald's,McDonald's - Dodgeville,1101 N Main,Dodgeville,WI,53533-1149,(608) 935-2420,42.972153,-90.132254
McDonald's,McDonald's - Riverside,2891 Canyon Springs Pky,Riverside,CA,92507,(951) 653-1223,33.939026,-117.279533
McDonald's,McDonald's - Cranston,1099 Reservior Ave,Cranston,RI,2910,(401) 275-2142,41.771831,-71.453279
McDonald's,McDonald's - Miami,2940 Sw 8th St,Miami,FL,33135,(305) 541-4768,25.764843,-80.241236
McDonald's,McDonald's - Chino,14605 Ramona Dr,Chino,CA,91710,(909) 393-3885,33.987691,-117.70598
McDonald's,McDonald's - Garland,119 E Buckingham,Garland,TX,75040-4707,(972) 495-7752,32.931217,-96.629703
McDonald's,McDonald's - Bowling Green,1616 Campbell Lane,Bowling Green,KY,42104,(270) 793-0810,36.9515,-86.438611
McDonald's,McDonald's - Santa Clarita,27103 Mcbean Pkwy,Santa Clarita,CA,91355,(661) 799-5861,34.423065,-118.562952
McDonald's,McDonald's - Rosenberg,2805 Highway 59,Rosenberg,TX,77471,(281) 342-6509,29.532016,-95.858412
McDonald's,McDonald's - Gulfport,9500 Hwy 49,Gulfport,MS,39503-4228,(228) 868-2073,30.426635,-89.091922
McDonald's,McDonald's - San Francisco,5411 3rd Street,San Francisco,CA,94124,(415) 822-0956,37.728005,-122.392781
McDonald's,McDonald's - Monroe,8023 Desiard Hwy,Monroe,LA,71203-4939,(318) 345-2147,32.528278,-92.037618
McDonald's,McDonald's - Virginia Beach,2432 Princess Anne Rd,Virginia Beach,VA,23456,(757) 430-1106,36.753298,-76.055731
McDonald's,McDonald's - York,4012 South Lincoln Ave,York,NE,68467,(402) 362-2363,40.824265,-97.598531
McDonald's,McDonald's - Anaheim,1100 North State College Blvd,Anaheim,CA,92806-2703,(714) 533-2129,33.849266,-117.888794
McDonald's,McDonald's - Jersey City,737 Secaucus Rd,Jersey City,NJ,7047,(201) 653-1057,40.756408,-74.044594
McDonald's,McDonald's - Chickamauga,106 Lafayette Road,Chickamauga,GA,30707,(706) 375-9340,34.88228,-85.271142
McDonald's,McDonald's - Ormond Beach,105 Interchange Blvd,Ormond Beach,FL,32174,(386) 672-3798,29.255791,-81.117973
McDonald's,McDonald's - Greensburg,6199 Route 30,Greensburg,PA,15601,(724) 837-9913,40.305702,-79.591215
McDonald's,McDonald's - Charlotte,3315 Pineville Matthews Rd,Charlotte,NC,28226,(704) 543-8279,35.097933,-80.783372
McDonald's,McDonald's - Lufkin,2500 Daniel Mccall Dr,Lufkin,TX,75904,(936) 634-8488,31.299634,-94.731447
McDonald's,McDonald's - Bellevue,3239 156th Ave Se,Bellevue,WA,98007-6528,(425) 641-5181,47.581241,-122.136119
McDonald's,McDonald's - Oelwein,1 1st Ave Se,Oelwein,IA,50662,(319) 283-3425,42.677652,-91.91149
McDonald's,McDonald's - Bossier City,210 Benton Road,Bossier City,LA,71111-4702,(318) 742-1829,32.518692,-93.716166
McDonald's,McDonald's - Jamison,2395 York Rd,Jamison,PA,18929,(215) 491-5720,40.260093,-75.08595
McDonald's,McDonald's - Cambridge,2022 Southgate Pkwy,Cambridge,OH,43725,(740) 439-4143,40.004703,-81.576517
McDonald's,McDonald's - Urbana,601 N Cunningham,Urbana,IL,61801-1721,(217) 367-3722,40.11825,-88.204471
McDonald's,McDonald's - Mesa,1960 E Main,Mesa,AZ,85203,(480) 833-0991,33.415702,-111.788635
McDonald's,McDonald's - Bronx,2010 Bartow Ave,Bronx,NY,10470,(718) 320-2749,40.868726,-73.830562
McDonald's,McDonald's - Chicopee,639 Memorial Drive,Chicopee,MA,1020,(413) 593-3110,42.17515,-72.575861
McDonald's,McDonald's - Cumberland,13300 Ali Ghan Road Ne,Cumberland,MD,21502,(301) 722-1038,39.671818,-78.716293
McDonald's,McDonald's - Orlando,14001 Towne Loop Blvd,Orlando,FL,32837-6131,(407) 438-8114,28.361105,-81.423117
McDonald's,McDonald's - Huntley,10711 Rt 47,Huntley,IL,60142,(847) 669-0225,42.172887,-88.428058
McDonald's,McDonald's - Richardson,550 Centennial Blvd,Richardson,TX,75081,(972) 690-5049,32.937779,-96.719191
McDonald's,McDonald's - Columbus,1905 W Henderson Rd,Columbus,OH,43220-2503,(614) 459-0542,40.05483,-83.070314
McDonald's,McDonald's - Eaton,1317 N Barron St,Eaton,OH,45320-1015,(937) 456-3830,39.760693,-84.637236
McDonald's,McDonald's - Deerfield Beach,300 W Hillsboro Blvd,Deerfield Beach,FL,33441-0978,(954) 481-9426,26.318057,-80.108209
McDonald's,McDonald's - Glendale,4302 W Thunderbird,Glendale,AZ,85306-5027,(602) 978-2240,33.61119,-112.151727
McDonald's,McDonald's - Wrightstown,102 E Main St,Wrightstown,NJ,8562,(609) 723-0543,40.035647,-74.613975
McDonald's,McDonald's - Clinton,395 Highway 65 N,Clinton,AR,72031,(501) 745-6600,35.595446,-92.457402
McDonald's,McDonald's - Richmond Hill,8436 Ford Ave,Richmond Hill,GA,31324,(912) 756-5024,31.960581,-81.331504
McDonald's,McDonald's - Kosciusko,130 Hwy 12 W,Kosciusko,MS,39090-1246,(662) 289-1673,33.066334,-89.591502
McDonald's,McDonald's - Holmes,2711 Mac Dade Blvd,Holmes,PA,19043,(610) 461-8988,39.900275,-75.30403
McDonald's,McDonald's - Pikeville,101 Baird Ave,Pikeville,KY,41501,(606) 437-4836,37.473133,-82.528176
McDonald's,McDonald's - Iowa,715 N Thompson,Iowa,LA,70647,(337) 582-4040,30.247175,-93.014632
McDonald's,McDonald's - St. Paul,1570 W University Ave,St. Paul,MN,55104,(651) 647-1777,44.955451,-93.165322
McDonald's,McDonald's - Brown Mills,118 Trenton Rd,Brown Mills,NJ,8015,(609) 893-6992,39.974656,-74.583914
McDonald's,McDonald's - Beaufort,2424 Boundry St,Beaufort,SC,29902,(843) 524-5185,32.44022,-80.705551
McDonald's,McDonald's - Powell,3942 Attucks Drive,Powell,OH,43065,(614) 798-1293,40.15516,-83.091832
McDonald's,McDonald's - Medina,11201 Maple Ridge Rd,Medina,NY,14103,(585) 798-6992,43.207285,-78.39888
McDonald's,McDonald's - Rosemont,3560 Bradshaw Rd,Rosemont,CA,95827,(916) 361-8186,38.556402,-121.336883
McDonald's,McDonald's - Vallejo,170 Lincoln Rd E,Vallejo,CA,94591-8206,(707) 553-1209,38.084423,-122.231815
McDonald's,McDonald's - Los Angeles,5450 Sunset Blvd,Los Angeles,CA,90027-5614,(323) 469-8133,34.097851,-118.308899
McDonald's,McDonald's - Montrose,1451 Odelle Rd,Montrose,CO,81401,(970) 240-2722,38.454739,-107.866885
McDonald's,McDonald's - Ann Arbor,373 North Zeeb Road,Ann Arbor,MI,48103,(734) 994-6214,42.293945,-83.839226
McDonald's,McDonald's - Germantown,2373 Dayton-Germantown Pike,Germantown,OH,45327,(937) 855-7241,39.637531,-84.348414
McDonald's,McDonald's - Spokane,12802 North Sr 395,Spokane,WA,99218,(509) 468-6779,47.773143,-117.401774
McDonald's,McDonald's - Eugene,1910 6th Ave W,Eugene,OR,97402-4308,(541) 342-5533,44.05301,-123.121617
McDonald's,McDonald's - Las Vegas,3500 E Bonanza,Las Vegas,NV,89110,(702) 438-1200,36.173775,-115.097762
McDonald's,McDonald's - Belmont,66640 Bel-Mor Road,Belmont,OH,43718,(740) 782-1277,40.061408,-81.05422
McDonald's,McDonald's - Bridgeton,12499 Natural Bridge Rd,Bridgeton,MO,63044-2022,(314) 739-1232,38.757378,-90.430077
McDonald's,McDonald's - Boardman,22 Boardman Canfield Road,Boardman,OH,44512,(330) 758-6241,41.024967,-80.664116
McDonald's,McDonald's - Northlake,1 E North Ave,Northlake,IL,60164-2517,(708) 681-1073,41.906697,-87.902444
McDonald's,McDonald's - Macon,2497 Pio Nono,Macon,GA,31206,(478) 788-1150,32.814973,-83.663289
McDonald's,McDonald's - Lakeland,2815 N Us Hwy 98,Lakeland,FL,33805,(863) 686-3917,28.078633,-81.962883
McDonald's,McDonald's - Tulsa,8112 S Mingo Rd,Tulsa,OK,74133,(918) 461-8616,36.045962,-95.868983
McDonald's,McDonald's - Concordia,I-70 & Hwy 23,Concordia,MO,64020,(660) 463-2921,38.992919,-93.568746
McDonald's,McDonald's - Archbold,1100 S Defiance Street,Archbold,OH,43502-1618,(419) 445-0541,41.511447,-84.305851
McDonald's,McDonald's - Tuscumbia,2048 Hwy 20,Tuscumbia,AL,35674,(256) 381-8485,34.697123,-87.635839
McDonald's,McDonald's - Volo,31667 Hwy 12,Volo,IL,60073,(815) 759-0644,42.323592,-88.163721
McDonald's,McDonald's - Kansas City,1421 Prospect Avenue,Kansas City,MO,64127,(816) 241-9944,39.095454,-94.551121
McDonald's,McDonald's - Queensbury,192 Corinth Road,Queensbury,NY,12804,(518) 793-6417,43.297832,-73.680784
McDonald's,McDonald's - Floyds Knobs,600 Lafollette Station,Floyds Knobs,IN,47119,(812) 923-9278,38.314964,-85.897123
McDonald's,McDonald's - El Paso,11260 Montana Avenue,El Paso,TX,79936,(915) 629-2027,31.80123,-106.302838
McDonald's,McDonald's - Smyrna,345 N Lowry St,Smyrna,TN,37167-2550,(615) 459-0622,35.992976,-86.527231
McDonald's,McDonald's - Raleigh,7301 Six Forks Road,Raleigh,NC,27615,(919) 846-9903,35.879929,-78.646359
McDonald's,McDonald's - Indiana,1510 Oakland Ave,Indiana,PA,15701,(724) 465-8570,40.615709,-79.170665
McDonald's,McDonald's - Mount Vernon,1059 Coshocton Ave,Mount Vernon,OH,43050,(740) 397-5503,40.401967,-82.450197
McDonald's,McDonald's - Tampa,6192 Gunn Hwy,Tampa,FL,33625,(813) 264-4048,28.061746,-82.552117
McDonald's,McDonald's - Rochester,291 N Main St,Rochester,NH,3867,(603) 332-6829,43.310989,-70.992119
McDonald's,McDonald's - Bothell,7234 Bothell Way,Bothell,WA,98011-3518,(425) 485-5535,47.75798,-122.244726
McDonald's,McDonald's - Southfield,28670 Northwestern Hwy,Southfield,MI,48034,(248) 352-6574,42.499131,-83.30366
McDonald's,McDonald's - Conyers,1320 Klondike Rd,Conyers,GA,30094,(770) 483-0564,33.664124,-84.031395
McDonald's,McDonald's - Hammond,6437 Columbia Ave,Hammond,IN,46320-2747,(219) 933-7077,41.596072,-87.499761
McDonald's,McDonald's - Dunmore,1201 Harry P. O Neill,Dunmore,PA,18512,(570) 343-6190,41.435485,-75.62023
McDonald's,McDonald's - Cambridge City,14243 Frontage Rd,Cambridge City,IN,47327-9802,(765) 478-5170,39.8505,-85.143211
McDonald's,McDonald's - Shreveport,5920 Line Avenue,Shreveport,LA,71106-2038,(318) 219-7473,32.453547,-93.746514
McDonald's,McDonald's - Austin,500 W William Cannon,Austin,TX,78704,(512) 443-8443,30.196994,-97.786286
McDonald's,McDonald's - West Lafayette,605 Stadium Ave,West Lafayette,IN,47906-2667,(765) 743-7518,40.431055,-86.913147
McDonald's,McDonald's - Port Saint Lucie,1740 Sw Gatlin Blvd,Port Saint Lucie,FL,34953,(772) 336-4887,27.264145,-80.401137
McDonald's,McDonald's - East Orange,375-379 Central,East Orange,NJ,7018,(973) 676-3170,40.755833,-74.21701
McDonald's,McDonald's - Phelan,3230 Wagon Train Rd,Phelan,CA,92371,(760) 249-5873,34.309134,-117.470473
McDonald's,McDonald's - Gretna,501 Westbank Expressway,Gretna,LA,70053-5620,(504) 362-8685,29.910151,-90.057232
McDonald's,McDonald's - Liberty,2121 Highway 146,Liberty,TX,77575,(936) 336-3636,30.075561,-94.775292
McDonald's,McDonald's - Oxnard,3120 S Saviers Rd,Oxnard,CA,93033-5311,(805) 486-1245,34.171129,-119.177047
McDonald's,McDonald's - Le Mars,1001 Hawkeye Ave Sw,Le Mars,IA,51031,(712) 546-8519,42.781245,-96.182938
McDonald's,McDonald's - Pittsburgh,500 Liberty Ave,Pittsburgh,PA,15222,(412) 391-5470,40.441242,-80.003619
McDonald's,McDonald's - Jefferson City,1918 Jefferson St,Jefferson City,MO,65109-2062,(573) 635-3903,38.553214,-92.199612
McDonald's,McDonald's - Annapolis,1450 Whitehall Rd,Annapolis,MD,21409-5628,(410) 757-0824,39.0259,-76.444276
McDonald's,McDonald's - Tucker,3893 Lavista Rd,Tucker,GA,30084,(678) 406-9945,33.843369,-84.257767
McDonald's,McDonald's - Lakeland,4220 Clubhouse Rd,Lakeland,FL,33812,(863) 646-4685,27.968064,-81.879011
McDonald's,McDonald's - Anchorage,800 W Northern Lights,Anchorage,AK,99503-3713,(907) 561-5525,61.194617,-149.898632
McDonald's,McDonald's - Newark,915 18th Ave,Newark,NJ,7106,(973) 371-2876,40.738201,-74.225128
McDonald's,McDonald's - Covina,928 N Azusa Ave,Covina,CA,91722,(626) 859-0176,34.096462,-117.907351
McDonald's,McDonald's - Rochester,1422-32 Mt Hope Ave,Rochester,NY,14620,(585) 473-7966,43.12175,-77.618607
McDonald's,McDonald's - North Huntingdon,9061 Us Hwy 30,North Huntingdon,PA,15642,(724) 863-9837,40.320951,-79.692043
McDonald's,McDonald's - Schertz,17480 I 35 N,Schertz,TX,78154,(210) 651-9476,29.598707,-98.277101
McDonald's,McDonald's - Sealy,1724 Meyer St,Sealy,TX,77474-3928,(979) 885-4132,29.766697,-96.153178
McDonald's,McDonald's - Camden,900 California Ave Sw,Camden,AR,71701,(870) 836-6666,33.568806,-92.839293
McDonald's,McDonald's - Denton,5016 Teasley Lane,Denton,TX,76210,(940) 566-6393,33.144905,-97.105907
McDonald's,McDonald's - San Jacinto,San Jacinto Avenue Commonwealth Wm 5425,San Jacinto,CA,92583,(951) 487-2330,33.767925,-116.955612
McDonald's,McDonald's - Rochester,19734 Old Hwy 99 Sw,Rochester,WA,98579,(360) 858-7351,46.801363,-123.011156
McDonald's,McDonald's - Columbia,110 Bear Creek Pike,Columbia,TN,38401-2261,(931) 388-4641,35.635171,-87.016889
McDonald's,McDonald's - Joliet,1515 West Jefferson Avenue,Joliet,IL,60435,(815) 725-9651,41.523169,-88.119486
McDonald's,McDonald's - Green Bay,2340 E Mason St,Green Bay,WI,54302-3746,(920) 468-7575,44.487053,-87.965894
McDonald's,McDonald's - Ballwin,15204 Manchester Road,Ballwin,MO,63011-4601,(636) 227-4000,38.592411,-90.553795
McDonald's,McDonald's - Portland,9100 Se Powell Blvd,Portland,OR,97266,(503) 775-0339,45.496723,-122.569995
McDonald's,McDonald's - Tucson,1187 W Irvington Rd,Tucson,AZ,85714,(520) 295-0123,32.162648,-110.989124
McDonald's,McDonald's - Lawrenceville,751 Pike St,Lawrenceville,GA,30045,(770) 995-9410,33.9673,-84.014595
McDonald's,McDonald's - Merced,206 W Olive Ave,Merced,CA,95348-3136,(209) 723-6421,37.318696,-120.473458
McDonald's,McDonald's - Ahoskie,1486 E Memorial Dr,Ahoskie,NC,27910,(252) 332-4890,36.272946,-76.972683
McDonald's,McDonald's - Toledo,567 Manhattan Blvd,Toledo,OH,43608-1270,(419) 729-9414,41.686868,-83.53253
McDonald's,McDonald's - Eagan,4565 Erin Lane,Eagan,MN,55121,(651) 452-3179,44.791851,-93.218506
McDonald's,McDonald's - Munroe Falls,12 Munroe Falls Ave,Munroe Falls,OH,44262,(330) 686-9644,41.139664,-81.43968
McDonald's,McDonald's - Glendale,5010 N 95th Ave W M #3465,Glendale,AZ,85303,(623) 772-0486,33.510194,-112.267345
McDonald's,McDonald's - Ormond Beach,1530 Us Hwy 1,Ormond Beach,FL,32174,(386) 677-2303,29.333154,-81.128546
McDonald's,McDonald's - Houston,900 Gessner,Houston,TX,77024,(713) 973-1035,29.78039,-95.540429
McDonald's,McDonald's - Owasso,7590 Owasso Expy,Owasso,OK,74055-3445,(918) 272-3012,36.263207,-95.850409
McDonald's,McDonald's - Milwaukee,707 S 1st St,Milwaukee,WI,53204-1802,(414) 276-7906,43.023946,-87.911694
McDonald's,McDonald's - Lemoore,Lemoore Nas Bldg 870,Lemoore,CA,93246,(559) 998-6850,36.263491,-119.90002
McDonald's,McDonald's - Round Rock,4700 E Palm Valley,Round Rock,TX,78664,(512) 238-6002,30.533808,-97.611296
McDonald's,McDonald's - Daytona Beach,1376 W International Speedway Blvd,Daytona Beach,FL,32114,(386) 257-2515,29.19786,-81.055161
McDonald's,McDonald's - Bridgeville,3023 Washington Pike,Bridgeville,PA,15017,(412) 221-3759,40.353721,-80.11461
McDonald's,McDonald's - Manahawkin,757 Rt 72 W,Manahawkin,NJ,8050,(609) 978-2763,39.708065,-74.277519
McDonald's,McDonald's - Massillon,4121 Erie St S,Massillon,OH,44646,(330) 879-9944,40.748154,-81.517588
McDonald's,McDonald's - Dearborn,7300 Wyoming Rd,Dearborn,MI,48126-1623,(313) 931-2915,42.345676,-83.156944
McDonald's,McDonald's - Hamilton,707 N First Street,Hamilton,MT,59840-2133,(406) 363-6644,46.253881,-114.157066
McDonald's,McDonald's - Fruitport,6564 Airline Rd,Fruitport,MI,49415,(231) 865-8449,43.132886,-86.154562
McDonald's,McDonald's - Chippewa Falls,100 Prairie View Rd,Chippewa Falls,WI,54729-3655,(715) 723-7187,44.913985,-91.389702
McDonald's,McDonald's - Augusta,2902 Washington Road,Augusta,GA,30909,(706) 733-1040,33.511032,-82.038583
McDonald's,McDonald's - Lake Park,7207 Lakes Blvd,Lake Park,GA,31636-4947,(229) 559-1523,30.679914,-83.225334
McDonald's,McDonald's - Durham,3533 Hillsborough Rd,Durham,NC,27705,(919) 383-6989,36.021584,-78.952361
McDonald's,McDonald's - Orange,1839 W Chapman Ave,Orange,CA,92868,(714) 938-0118,33.788269,-117.872879
McDonald's,McDonald's - Addison,3795 Beltline Rd,Addison,TX,75244,(972) 243-4262,32.953528,-96.851861
McDonald's,McDonald's - Austinburg,2849 Gh Drive,Austinburg,OH,44010,(440) 275-3034,41.784728,-80.855533
McDonald's,McDonald's - Indianapolis,2524 S County Line Rd E,Indianapolis,IN,46227-6317,(317) 888-6258,39.635927,-86.118031
